texte,domaine,severite,impact,cible,friction
Il est très chaud dans le local technique de cet immeuble ! Mon cœur bat si fort !,POMPIER,3,1,0,MANQUE_LIEU
Il y a du feu dans le local technique de cet immeuble ! J'espère que les pompiers viennent vite !,POMPIER,4,2,0,MANQUE_LIEU
J'ai du mal à respirer ! Il est vraiment chaud dans le local technique de ce bâtiment.,POMPIER,4,1,0,MANQUE_LIEU
Il y a du fumée ! Il est très dangereux dans le local technique de ce bâtiment.,POMPIER,3,2,0,MANQUE_LIEU
J'ai peur ! Il est vraiment chaud dans le local technique de ce bâtiment.,POMPIER,4,1,0,MANQUE_LIEU
"Allez-y, on va le stopper.",POLICE,4,1,0,MANQUE_LIEU
"Trouvez-le, s'il vous plaît.",POLICE,3,1,0,MANQUE_IDENTIFIANT
"Il est là, on l'a vu. Arrêtez-le maintenant.",POLICE,4,1,0,MANQUE_LIEU
"Il est en train de faire du mal, rappelez-vous.",POLICE,4,1,0,MANQUE_LIEU
Où est-il ? Rapidement !,POLICE,3,1,0,MANQUE_LIEU
"Arrêtez-le, ça va être une catastrophe.",POLICE,4,1,0,MANQUE_LIEU
"Rappelez-vous, il est dans le quartier résidentiel.",POLICE,2,1,0,MANQUE_LIEU
"Trouvez-le, arrêtez-le ! Il est dangereux.",POLICE,4,1,0,MANQUE_LIEU
"Il est là, rappelez-vous. Arrêtez-le maintenant.",POLICE,4,1,0,MANQUE_LIEU
Il est en train de faire du mal. Arrêtez-le !,POLICE,4,1,0,MANQUE_LIEU
Il y a une odeur bizarre ici. Qu'est-ce que ce peut être?,POMPIER,3,1,0,MANQUE_LIEU
Est-ce un gaz qui s'enfuit?,POMPIER,4,1,0,MANQUE_LIEU
Il faut sortir! Rapidement!,POMPIER,2,1,0,MANQUE_LIEU
"Oui, un gros problème. Des voisins sont déjà sortis.",POMPIER,3,1,0,MANQUE_LIEU
La situation est grave. Fuyez immédiatement!,POMPIER,4,1,0,MANQUE_LIEU
Il faut appeler les pompiers! Il y a du gaz naturel!,POMPIER,2,1,0,MANQUE_LIEU
On est en danger! Qu'est-ce que ce peut être?,POMPIER,3,1,0,MANQUE_LIEU
Il faut s'enfuir! Il y a une odeur terrible!,POMPIER,2,1,0,MANQUE_LIEU
Il y a un problème! On doit sortir!,POMPIER,3,1,0,MANQUE_LIEU
Fuyez! Il y a une fuite de gaz naturel!,POMPIER,4,1,0,MANQUE_LIEU
OH NON! TOUTES NOS DONNEES SONT ENCREEPTS! C'est UNE ATTAQUE RANSOMWARE! POURQUOI? ON A PERDU TOUS NOS FICHIERS!?,CYBERSÉCURITÉ,4,2,0,MANQUE_LIEU
MON COMPTE EST VRAIMENT DANS UNE MAISON DE CHIEN! TOUTES MES INFOS SONT CRYPTEES! QUE DOIS-je Faire? AIDEZ-MOI IMMEDIATEMENT!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
TOUTES MES DONNEES SON DANS UN BAGUEAU! C'est UNE ATTAQUE RANSOMWARE! ON A PERDU TOUS NOS FICHIERS! J'AI DU MAL A TROUVER MON NUMERO.,CYBERSÉCURITÉ,4,2,0,MANQUE_IDENTIFIANT
MON ENTREPRISE EST DANS UNE MAISON DE CHIEN! TOUTES MES DONNEES SONT CRYPTEES! QUE DOIS-je Faire? AIDEZ-MOI IMMEDIATEMENT!,CYBERSÉCURITÉ,4,3,2,MANQUE_LIEU
TOUTES MES DONNEES SON DANS UN BAGUEAU! C'est UNE ATTAQUE RANSOMWARE! ON A PERDU TOUS NOS FICHIERS! J'AI DU MAL A TROUVER MON NUMERO.,CYBERSÉCURITÉ,4,3,2,MANQUE_IDENTIFIANT
TOUTES MES DONNEES SON DANS UN BAGUEAU! C'est UNE ATTAQUE RANSOMWARE! ON A PERDU TOUS NOS FICHIERS! J'AI DU MAL A TROUVER MON NUMERO.,CYBERSÉCURITÉ,4,3,2,MANQUE_IDENTIFIANT
TOUTES MES DONNEES SON DANS UN BAGUEAU! C'est UNE ATTAQUE RANSOMWARE! ON A PERDU TOUS NOS FICHIERS! J'AI DU MAL A TROUVER MON NUMERO.,CYBERSÉCURITÉ,4,3,2,MANQUE_IDENTIFIANT
TOUTES MES DONNEES SON DANS UN BAGUEAU! C'est UNE ATTAQUE RANSOMWARE! ON A PERDU TOUS NOS FICHIERS! J'AI DU MAL A TROUVER MON NUMERO.,CYBERSÉCURITÉ,4,3,2,MANQUE_IDENTIFIANT
TOUTES MES DONNEES SON DANS UN BAGUEAU! C'est UNE ATTAQUE RANSOMWARE! ON A PERDU TOUS NOS FICHIERS! J'AI DU MAL A TROUVER MON NUMERO.,CYBERSÉCURITÉ,4,3,2,MANQUE_IDENTIFIANT
TOUTES MES DONNEES SON DANS UN BAGUEAU! C'est UNE ATTAQUE RANSOMWARE! ON A PERDU TOUS NOS FICHIERS! J'AI DU MAL A TROUVER MON NUMERO.,CYBERSÉCURITÉ,4,3,2,MANQUE_IDENTIFIANT
"Bonjour, mon nom est Marie. Je suis une personne âgée qui a du mal avec les technologies modernes. Aujourd'hui, j'ai eu un gros problème. Un de mes chevaux est tombé dans le broussaire et il s'enfonce vraiment. J'ai besoin d'aide pour récupérer mon animal.",POMPIER,3,1,0,MANQUE_LIEU
"Je suis Jean, une personne âgée. Mon cheval est tombé dans un terrain accidentel et je ne sais pas comment le retirer. J'ai besoin de votre aide, s'il vous plaît.",POMPIER,2,1,0,MANQUE_LIEU
"Bonjour, je suis Claire. Mon cheval est en danger! Il s'enfonce dans le broussaire et il semble que nous avons du mal à l'aider. Aidez-nous!",POMPIER,3,1,0,MANQUE_LIEU
"J'ai besoin d'aide! Mon cheval est tombé dans un marécage et il est en danger. Je suis une personne âgée, donc je ne peux pas le retirer seul.",POMPIER,2,1,0,MANQUE_LIEU
"Je suis Jeanne. Mon cheval est dans un marécage et il s'enfonce. Je ne sais pas comment le retirer, donc j'ai besoin d'aide.",POMPIER,2,1,0,MANQUE_LIEU
Mon nom est Pierre. Je suis une personne âgée et mon cheval a tombé dans un marécage. Il s'enfonce vraiment et il semble que nous avons du mal à l'aider.,POMPIER,3,1,0,MANQUE_LIEU
Je suis Marie-France. Mon cheval est tombé dans un terrain accidentel et il s'enfonce vraiment. J'ai besoin d'aide pour récupérer mon animal.,POMPIER,2,1,0,MANQUE_LIEU
"Bonjour, je suis Jean-Paul. Mon cheval est tombé dans un broussaire et il s'enfonce vraiment. Je ne sais pas comment le retirer, donc j'ai besoin d'aide.",POMPIER,2,1,0,MANQUE_LIEU
Je suis Claire-Monique. Mon cheval est en danger! Il s'enfonce dans le broussaire et il semble que nous avons du mal à l'aider. Aidez-nous!,POMPIER,3,1,0,MANQUE_LIEU
"Mon nom est Pierre-Michel. J'ai besoin d'aide! Mon cheval est tombé dans un marécage et il s'enfonce vraiment. Je ne sais pas comment le retirer, donc j'ai besoin d'aide.",POMPIER,2,1,0,MANQUE_LIEU
Serpent gros python trouvé dans les toilettes de mon app. Urgent !,ANIMALIER,4,1,0,MANQUE_LIEU
Alerte : gros python détecté dans les toilettes. Besoin d'aide!,ANIMALIER,4,1,0,MANQUE_LIEU
Attention : gros serpent python trouvé dans les toilettes. Urgent pour moi!,ANIMALIER,4,1,0,MANQUE_LIEU
Serpent gros python détecté dans les toilettes. Besoin d'urgence!,ANIMALIER,4,1,0,MANQUE_LIEU
Alerte ! Gros python trouvé dans les toilettes de mon appart. Urgent!,ANIMALIER,4,1,0,MANQUE_LIEU
Serpent gros python détecté dans les toilettes. Besoin d'aide immédiate!,ANIMALIER,4,1,0,MANQUE_LIEU
Alerte : gros python trouvé dans les toilettes de mon appartement. Urgent!,ANIMALIER,4,1,0,MANQUE_LIEU
Serpent gros python détecté dans les toilettes. Besoin d'urgence immédiate!,ANIMALIER,4,1,0,MANQUE_LIEU
Alerte ! Gros python trouvé dans les toilettes de mon appart. Urgent pour nous!,ANIMALIER,4,1,0,MANQUE_LIEU
Serpent gros python détecté dans les toilettes. Besoin d'aide immédiate!,ANIMALIER,4,1,0,MANQUE_LIEU
Sérieux ? Vous avez vraiment besoin d'aide pour un TGV bloqué dans la campagne sans électricité ni climatisation ? C'est vraiment dommageable que cette situation soit si inutilement compliquée.,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
C'est déjà la troisième fois que vous essayez de m'aider avec ce genre de problème ? C'est vraiment étonnant qu'ils soient si inefficaces.,TRANSPORT & MOBILITÉ,3,1,0,MANQUE_LIEU
Je suis vraiment désespéré avec cette situation. Je ne sais même pas où commencer à trouver de l'aide. C'est vraiment dommageable.,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
C'est vraiment étrange que cette situation n'ait pas été résolue après trois heures. C'est vraiment dommageable.,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
Je suis vraiment frustré avec cette situation. Je ne sais même pas où commencer à trouver de l'aide. C'est vraiment dommageable.,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
C'est vraiment étrange que cette situation n'ait pas été résolue après trois heures. C'est vraiment dommageable.,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
Je suis vraiment frustré avec cette situation. Je ne sais même pas où commencer à trouver de l'aide. C'est vraiment dommageable.,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
C'est vraiment étrange que cette situation n'ait pas été résolue après trois heures. C'est vraiment dommageable.,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
Je suis vraiment frustré avec cette situation. Je ne sais même pas où commencer à trouver de l'aide. C'est vraiment dommageable.,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
C'est vraiment étrange que cette situation n'ait pas été résolue après trois heures. C'est vraiment dommageable.,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
"Madame la Présidente de l'Europe, nous avons un cas d'urgence avec des pleurs et cris incessants dans un vol. La sécurité est compromise. Aidez-nous immédiatement!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Mon Excellence le Premier ministre, une situation d'alerte s'est déroulée dans un train. Des enfants pleurent non-stop. Résolvez ce problème urgent!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Madame la ministre de l'Intérieur, nous avons une situation critique avec des cris incessants dans un bus. L'environnement est dangereux. Urgente!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Mon Excellence le président, une situation d'urgence avec des pleurs et cris incessants dans un avion. Des enfants sont en danger. Résolvez immédiatement!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Madame la présidente de la République, une situation critique s'est déroulée dans un train. Des enfants pleurent non-stop. Aidez-nous immédiatement!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Mon Excellence le Premier ministre, une situation d'urgence avec des cris incessants dans un bus. Des enfants sont en danger. Résolvez ce problème urgent!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Madame la ministre de l'Intérieur, une situation critique avec des pleurs et cris incessants dans un avion. L'environnement est dangereux. Urgente!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Mon Excellence le président, une situation d'urgence avec des cris incessants dans un train. Des enfants pleurent non-stop. Aidez-nous immédiatement!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Madame la présidente de la République, une situation critique s'est déroulée dans un bus. Des enfants pleurent non-stop. Résolvez ce problème urgent!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Mon Excellence le Premier ministre, une situation d'urgence avec des pleurs et cris incessants dans un avion. Des enfants sont en danger. Résolvez ce problème urgent!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
SOS Troupeau Divaguant! Des vaches/chevaux sur l'autoroute! Urgent! Alerte Incendie en cours!,ANIMALIER,2,1,0,MANQUE_IDENTIFIANT
Panic! Un troupeau de vaches/chevaux sur l'autoroute. Incendie alarme!,ANIMALIER,3,1,0,MANQUE_CONTEXTE
Alerte! Troupeau de vaches/chevaux sur l'autoroute. Incendie stridente!,ANIMALIER,2,1,0,MANQUE_LIEU
SOS! Un troupeau de vaches/chevaux sur l'autoroute. Incendie alarme!,ANIMALIER,3,1,0,MANQUE_IDENTIFIANT
Urgent! Troupeau de vaches/chevaux sur l'autoroute. Incendie alarme!,ANIMALIER,2,1,0,MANQUE_LIEU
Incendie stridente! Un troupeau de vaches/chevaux sur l'autoroute. Urgent!,ANIMALIER,3,1,0,MANQUE_IDENTIFIANT
Alerte! Troupeau de vaches/chevaux sur l'autoroute. Incendie alarme!,ANIMALIER,2,1,0,MANQUE_LIEU
Panic! Un troupeau de vaches/chevaux sur l'autoroute. Incendie alarme!,ANIMALIER,3,1,0,MANQUE_IDENTIFIANT
SOS! Troupeau de vaches/chevaux sur l'autoroute. Incendie alarme!,ANIMALIER,3,1,0,MANQUE_IDENTIFIANT
Urgent! Troupeau de vaches/chevaux sur l'autoroute. Incendie alarme!,ANIMALIER,2,1,0,MANQUE_LIEU
Signal d'urgence : Bagarre en cours à la discothèque Elysée ! Plusieurs personnes à terre. Contactez immédiatement le service médical 15 et prévenez le commandant du quartier.,POLICE,3,2,0,MANQUE_LIEU
Bagarre générale à la discothèque Delta ! Des personnes inconfortables à l'entrée. Appeler le service médical rapidement et informer le chef de quartier.,POLICE,2,1,0,MANQUE_LIEU
Signal d'urgence ! Bagarre à la discothèque Tango ! Plusieurs personnes blessées. Demander l'aide des secours immédiatement et prévenir le service de police.,POLICE,3,2,0,MANQUE_LIEU
Bagarre générale à la discothèque Bravo ! Des personnes inconfortables. Appeler les secours et prévenir le chef de quartier.,POLICE,2,1,0,MANQUE_LIEU
Signal d'urgence : Bagarre à la discothèque Charlie ! Plusieurs personnes blessées. Appeler immédiatement le service médical et prévenir le chef de quartier.,POLICE,3,2,0,MANQUE_LIEU
Bagarre générale à la discothèque Hotel ! Des personnes inconfortables. Appeler les secours et prévenir le chef de quartier.,POLICE,2,1,0,MANQUE_LIEU
Signal d'urgence : Bagarre à la discothèque Hotel ! Plusieurs personnes blessées. Appeler immédiatement le service médical et prévenir le chef de quartier.,POLICE,3,2,0,MANQUE_LIEU
Bagarre générale à la discothèque Hotel ! Des personnes inconfortables. Appeler les secours et prévenir le chef de quartier.,POLICE,2,1,0,MANQUE_LIEU
Signal d'urgence : Bagarre à la discothèque Hotel ! Plusieurs personnes blessées. Appeler immédiatement le service médical et prévenir le chef de quartier.,POLICE,3,2,0,MANQUE_LIEU
Bagarre générale à la discothèque Hotel ! Des personnes inconfortables. Appeler les secours et prévenir le chef de quartier.,POLICE,2,1,0,MANQUE_LIEU
"Oui, mon enfant est tombé de cheval! Il n'a pas de symtome, il ne se souvient plus rien. Il hurle et je suis perdu!",MÉDICAL,3,1,0,MANQUE_SYMPTOMES
"Mon enfant a été heurtré par un cheval! Il est inconscient, il a une blessure au crâne. Je le cherchais et je n'en sais plus rien!",MÉDICAL,4,1,0,MANQUE_LIEU
"Je suis désespéré! Mon enfant est tombé de cheval et a du sang sur le visage. Il n'a pas de souvenir, il hurle!",MÉDICAL,2,1,0,MANQUE_LIEU
Mon enfant est blessé par un cheval! Il n'est pas conscient et hurle sans arrêt. Je ne sais plus quoi faire!,MÉDICAL,3,1,0,MANQUE_LIEU
"Mon enfant a été heurtré par un cheval et a des bleus partout. Il n'a pas de souvenir, il hurle.",MÉDICAL,2,1,0,MANQUE_LIEU
Mon enfant est tombé de cheval! Il a du sang sur le visage et hurle. Je ne sais plus quoi faire!,MÉDICAL,3,1,0,MANQUE_LIEU
Mon enfant a été heurtré par un cheval et ne se souvient plus rien. Il hurle désespérément.,MÉDICAL,4,1,0,MANQUE_LIEU
Mon enfant est tombé de cheval et a des bleus partout. Il hurle sans arrêt. Je ne sais plus quoi faire!,MÉDICAL,2,1,0,MANQUE_LIEU
Mon enfant est heurtré par un cheval et ne se souvient plus rien. Il hurle désespérément.,MÉDICAL,4,1,0,MANQUE_LIEU
"Mon enfant a été heurtré par un cheval et hurle. Il n'a pas de souvenir, je ne sais plus quoi faire!",MÉDICAL,3,1,0,MANQUE_LIEU
"Signalez l'urgence immédiate. Situé dans le service d'accueil du bloc A, patiente à réanimation.",MÉDICAL,4,1,0,MANQUE_LIEU
"Patiente dans le service des urgences du bloc B, besoin d'intervention immédiate.",MÉDICAL,4,1,0,MANQUE_LIEU
"Problème de communication avec le service des urgences. Patiente dans le bloc C, besoin d'aide.",MÉDICAL,4,1,0,MANQUE_MESSAGE_ERREUR
"Signalez une hémorragie post-partum à domicile. Patiente dans le bloc D, perd connaissance.",MÉDICAL,4,1,0,MANQUE_LIEU
"Patiente dans le service des urgences du bloc E, besoin d'intervention immédiate.",MÉDICAL,4,1,0,MANQUE_LIEU
"Problème de communication avec le service des urgences. Patiente dans le bloc F, besoin d'aide.",MÉDICAL,4,1,0,MANQUE_MESSAGE_ERREUR
"Signalez l'urgence immédiate. Situé dans le service d'accueil du bloc G, patiente à réanimation.",MÉDICAL,4,1,0,MANQUE_LIEU
"Patiente dans le service des urgences du bloc H, besoin d'intervention immédiate.",MÉDICAL,4,1,0,MANQUE_LIEU
"Problème de communication avec le service des urgences. Patiente dans le bloc I, besoin d'aide.",MÉDICAL,4,1,0,MANQUE_MESSAGE_ERREUR
"Signalez une hémorragie post-partum à domicile. Patiente dans le bloc J, perd connaissance.",MÉDICAL,4,1,0,MANQUE_LIEU
"Mesdames et Messieurs, je suis ici pour une situation d'urgence. Dans un commerce de rue, deux individus masqués ont tenté de m'extorquer des fonds. Je ne suis pas sûr du lieu précis mais je peux vous donner les détails sur le commerce si nécessaire.",POLICE,3,1,0,MANQUE_LIEU
Attention ! Un incident dans un magasin spécialisé. Des individus masqués ont essayé d'extorsion. Je peux vous orienter vers le lieu exact si vous voulez plus de détails.,POLICE,3,1,0,MANQUE_LIEU
Il s'agit d'une extorsion dans un atelier de bijoux. Ces individus masqués ont essayé de m'imposer des frais supplémentaires. Je peux vous aider à trouver le lieu si vous avez besoin.,POLICE,3,1,0,MANQUE_LIEU
Un incident dans un petit café. Deux individus masqués ont essayé d'extorsion. Je peux vous orienter vers le lieu si nécessaire.,POLICE,3,1,0,MANQUE_LIEU
Je suis dans un magasin d'électronique et deux individus masqués ont tenté de m'extorquer. Je peux vous aider à trouver le lieu si vous avez besoin.,POLICE,3,1,0,MANQUE_LIEU
Un incident dans un magasin de vêtements. Deux individus masqués ont essayé d'extorsion. Je peux vous aider à trouver le lieu si nécessaire.,POLICE,3,1,0,MANQUE_LIEU
Il s'agit d'une extorsion dans un atelier de photographie. Ces individus masqués ont essayé de m'imposer des frais supplémentaires. Je peux vous aider à trouver le lieu si vous avez besoin.,POLICE,3,1,0,MANQUE_LIEU
Un incident dans un petit café. Deux individus masqués ont essayé de m'extorsquer. Je peux vous orienter vers le lieu si nécessaire.,POLICE,3,1,0,MANQUE_LIEU
Je suis dans un magasin d'électronique et deux individus masqués ont tenté de m'extorsquer. Je peux vous aider à trouver le lieu si vous avez besoin.,POLICE,3,1,0,MANQUE_LIEU
Un incident dans un magasin de vêtements. Deux individus masqués ont essayé d'extorsion. Je peux vous aider à trouver le lieu si nécessaire.,POLICE,3,1,0,MANQUE_LIEU
"Salut les potes, vous avez vu ce nid de frelons géant dans le square? C'est déguelasse! J'ai peur que ça crabe ma maison!",ANIMALIER,3,1,0,MANQUE_LIEU
OMG! Un nid de frelons géant dans le square? Ça va me faire pâler! Quel con a mis ça là?,ANIMALIER,2,1,0,MANQUE_LIEU
"Salut, il y a un nid de frelons géant dans le square! C'est une catastrophe pour ma maison!",ANIMALIER,3,1,0,MANQUE_LIEU
Salut! Un nid de frelons géant dans le square? Qu'est-ce qui a les mains sales?,ANIMALIER,2,1,0,MANQUE_LIEU
"Salut, il y a un nid de frelons géant dans le square! C'est la pire chose qui m'ait jamais été arrivée!",ANIMALIER,3,1,0,MANQUE_LIEU
"Salut les mecs, il y a un nid de frelons géant dans le square! J'ai peur que ça débouche sur quelque chose!",ANIMALIER,3,1,0,MANQUE_LIEU
"Salut, un nid de frelons géant dans le square? Qu'est-ce qui a les mains sales?",ANIMALIER,2,1,0,MANQUE_LIEU
"Salut, il y a un nid de frelons géant dans le square! C'est la pire chose qui m'ait jamais été arrivée!",ANIMALIER,3,1,0,MANQUE_LIEU
"Salut les potes, il y a un nid de frelons géant dans le square? C'est déguelasse! J'ai peur que ça crabe ma maison!",ANIMALIER,3,1,0,MANQUE_LIEU
"Salut, un nid de frelons géant dans le square? Qu'est-ce qui a les mains sales?",ANIMALIER,2,1,0,MANQUE_LIEU
Oh non! Un panneau géant sur l'autoroute est en train de tomber!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Ai-je bien entendu? Il y a un panneau qui va s'effondrer sur la route!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Oh gosh! Un panneau géant sur l'autoroute est en train de tomber!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Qu'est-ce que je viens de voir? Un panneau géant sur l'autoroute qui va s'effondrer!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Oh no! Un panneau géant sur l'autoroute est en train de tomber!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Ai-je bien entendu? Il y a un panneau qui va s'effondrer sur la route!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Oh gosh! Un panneau géant sur l'autoroute est en train de tomber!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Qu'est-ce que je viens de voir? Un panneau géant sur l'autoroute qui va s'effondrer!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Oh no! Un panneau géant sur l'autoroute est en train de tomber!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Ai-je bien entendu? Il y a un panneau qui va s'effondrer sur la route!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Je vous appelle pour une urgence ! J'ai besoin d'aide immédiate avec mon enfant ! Sa gorge est bloquée et il commence à bleuir ! Je vous préviens que sinon je porte plainte !,MÉDICAL,4,1,0,MANQUE_LIEU
Mon enfant est en danger ! Sa gorge est bouchée et il a des signes de panique. Je vous demande d'aider ou je vais appeler les médias !,MÉDICAL,4,1,0,MANQUE_LIEU
Ma petite fille est en grande détresse ! Sa gorge est bloquée et elle commence à se blanchir. Je vous implore de l'aider rapidement !,MÉDICAL,4,1,0,MANQUE_LIEU
Mon enfant est dans une situation critique ! Sa gorge est bouchée et elle commence à bleuir. Je vous demande de l'aider urgentement !,MÉDICAL,4,1,0,MANQUE_LIEU
Mon enfant est dans un grave danger ! Sa gorge est bouchée et elle commence à se blanchir. Je vous demande d'aider immédiatement !,MÉDICAL,4,1,0,MANQUE_LIEU
Mon enfant est dans une situation critique ! Sa gorge est bouchée et elle commence à se blanchir. Je vous demande d'aider urgentement !,MÉDICAL,4,1,0,MANQUE_LIEU
Mon enfant est dans un grave danger ! Sa gorge est bouchée et elle commence à se blanchir. Je vous demande d'aider immédiatement !,MÉDICAL,4,1,0,MANQUE_LIEU
Mon enfant est dans une situation critique ! Sa gorge est bouchée et elle commence à se blanchir. Je vous demande d'aider urgentement !,MÉDICAL,4,1,0,MANQUE_LIEU
Mon enfant est dans un grave danger ! Sa gorge est bouchée et elle commence à se blanchir. Je vous demande d'aider immédiatement !,MÉDICAL,4,1,0,MANQUE_LIEU
Mon enfant est dans un grave danger ! Sa gorge est bouchée et elle commence à se blanchir. Je vous demande d'aider immédiatement !,MÉDICAL,4,1,0,MANQUE_LIEU
Signal d'urgence ! Fuite radioactive dans la zone B3. Procédures de confinement en cours.,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Fuite chimique dans la zone C2. Réunions immédiates dans le hall.,RISQUES ENVIRONNEMENTAUX,3,1,0,MANQUE_LIEU
"Alerte radioactive zone D4. Containment en cours, évacuation des zones non sécurisées.",RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Fuite chimique zone E5. Assemblez-vous dans la salle de débriefing.,RISQUES ENVIRONNEMENTAUX,3,1,0,MANQUE_LIEU
"Alerte radioactive zone F6. Containment en cours, évacuation des zones non sécurisées.",RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Fuite chimique zone G7. Assemblez-vous dans la salle de débriefing.,RISQUES ENVIRONNEMENTAUX,3,1,0,MANQUE_LIEU
"Alerte radioactive zone H8. Containment en cours, évacuation des zones non sécurisées.",RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Fuite chimique zone I9. Assemblez-vous dans la salle de débriefing.,RISQUES ENVIRONNEMENTAUX,3,1,0,MANQUE_LIEU
"Alerte radioactive zone J10. Containment en cours, évacuation des zones non sécurisées.",RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Fuite chimique zone K11. Assemblez-vous dans la salle de débriefing.,RISQUES ENVIRONNEMENTAUX,3,1,0,MANQUE_LIEU
"URGENCE ! Un véhicule suspect garé devant l'école depuis une heure. La voiture a un moteur tournant ! C'est vraiment grave, il pourrait être un piéton qui en sort !",POLICE,3,1,0,MANQUE_LIEU
"AIDE IMMÉDIATE ! Une voiture suspecte garée devant l'école, moteur tournant depuis une heure ! Il pourrait y avoir un enfant à l'intérieur !",POLICE,3,1,0,MANQUE_LIEU
"URGENCE ! Véhicule suspect devant une école, moteur tournant depuis une heure. C'est très sérieux, il pourrait y avoir un enfant à l'intérieur !",POLICE,3,1,0,MANQUE_LIEU
"AIDE IMMÉDIATE ! Un véhicule suspect garé devant l'école, moteur tournant depuis une heure. C'est grave, il pourrait y avoir un enfant à l'intérieur !",POLICE,3,1,0,MANQUE_LIEU
"URGENCE ! Véhicule suspect garé devant l'école, moteur tournant depuis une heure. C'est très sérieux, il pourrait y avoir un enfant à l'intérieur !",POLICE,3,1,0,MANQUE_LIEU
"AIDE IMMÉDIATE ! Un véhicule suspect garé devant l'école, moteur tournant depuis une heure. C'est grave, il pourrait y avoir un enfant à l'intérieur !",POLICE,3,1,0,MANQUE_LIEU
"URGENCE ! Véhicule suspect garé devant l'école, moteur tournant depuis une heure. C'est très sérieux, il pourrait y avoir un enfant à l'intérieur !",POLICE,3,1,0,MANQUE_LIEU
"AIDE IMMÉDIATE ! Un véhicule suspect garé devant l'école, moteur tournant depuis une heure. C'est grave, il pourrait y avoir un enfant à l'intérieur !",POLICE,3,1,0,MANQUE_LIEU
"URGENCE ! Véhicule suspect garé devant l'école, moteur tournant depuis une heure. C'est très sérieux, il pourrait y avoir un enfant à l'intérieur !",POLICE,3,1,0,MANQUE_LIEU
"AIDE IMMÉDIATE ! Un véhicule suspect garé devant l'école, moteur tournant depuis une heure. C'est grave, il pourrait y avoir un enfant à l'intérieur !",POLICE,3,1,0,MANQUE_LIEU
"Salut! Mon enfant est tellement effrayé que je perds la tête. Il hurle et pleure à fond ! On dirait qu'il y a des sangliers dans le quartier, mais je ne sais pas exactement où ils sont. Quelqu'un doit venir aider !",SERVICES URBAINS,4,1,0,MANQUE_LIEU
Mon petit est tellement terrifié que je ne sais pas quoi faire. Il dit qu'il voit des sangliers partout autour. Quelqu'un doit arriver !,SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Mon enfant est vraiment paniqué. Il dit qu'il a vu des sangliers dans le centre-ville, mais je ne sais pas où ils sont. Quelqu'un doit venir s'en occuper !",SERVICES URBAINS,4,1,0,MANQUE_LIEU
Mon petit est tellement effrayé que je perds la tête. Il dit qu'il voit des sangliers partout. Quelqu'un doit arriver !,SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Mon enfant est vraiment paniqué. Il dit qu'il a vu des sangliers dans le quartier, mais je ne sais pas où ils sont. Quelqu'un doit venir s'en occuper !",SERVICES URBAINS,4,1,0,MANQUE_LIEU
Mon petit est tellement effrayé que je perds la tête. Il dit qu'il voit des sangliers partout. Quelqu'un doit arriver !,SERVICES URBAINS,4,1,0,MANQUE_LIEU
