texte,domaine,severite,impact,cible,friction
Mise à jour : Impact de l'incident - Aucune interruption de service pour le moment. Cible technique identifiée.,ÉNERGIE & INFRASTRUCTURES,3,2,4,MANQUE_LIEU
Identification des symptômes : Perte de tension électrique. Tous les équipements sont désactivés.,ÉNERGIE & INFRASTRUCTURES,4,3,0,MANQUE_LIEU
Signal d'urgence : Coordonnées techniques requises pour effectuer le nettoyage sécurisé du pylône.,ÉNERGIE & INFRASTRUCTURES,3,1,2,MANQUE_IDENTIFIANT
Mise à jour de la réponse : En attente des interventions techniques pour stabiliser la situation.,ÉNERGIE & INFRASTRUCTURES,2,2,0,MANQUE_LIEU
"Salut, les amis ! Qu'est-ce qui se passe ?",ASSISTANCE SOCIALE,3,2,0,MANQUE_LIEU
Ça fait froid ici ! Quelqu'un a-t-il chaud ?,ASSISTANCE SOCIALE,2,1,0,MANQUE_LIEU
"SDF, je suis paniqué ! Il fait tellement froid !",ASSISTANCE SOCIALE,4,3,0,MANQUE_LIEU
"Je sens qu'il commence à glisser, aidez-moi !",ASSISTANCE SOCIALE,3,2,0,MANQUE_LIEU
"Qu'est-ce qui a mal, le SDF ? Il doit avoir froid.",ASSISTANCE SOCIALE,2,1,0,MANQUE_LIEU
Un pylône électrique est tombé! Quelqu'un aidez-moi s'il vous plaît!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Oh non! Un pylône est tombé, on dirait que c'est grave!",ÉNERGIE & INFRASTRUCTURES,3,2,0,MANQUE_LIEU
Un pylône est tombé! On doit appeler les pompiers!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Quelqu'un fait un effort pour arrêter la panique! Un pylône est tombé!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Un pylône est tombé! Il faut aider rapidement!,ÉNERGIE & INFRASTRUCTURES,3,2,0,MANQUE_LIEU
Le système a bloqué automatiquement. Quelle est l'adresse IP de la machine compromise ?,CYBERSÉCURITÉ,4,1,0,MANQUE_IDENTIFIANT
Il y a un fichier .exe inconnu sur le serveur. Doit-il être éliminé immédiatement ?,CYBERSÉCURITÉ,3,2,0,MANQUE_LIEU
Le message indique une erreur de connexion à internet. C'est le ransomware qui a fait ça ?,CYBERSÉCURITÉ,3,2,0,MANQUE_MESSAGE_ERREUR
La clé de chiffrement est sur le bureau du responsable technique. Est-ce sécurisé ?,CYBERSÉCURITÉ,3,2,4,MANQUE_LIEU
Le serveur est inaccessible. Le ransomware a-t-il modifié les paramètres de connexion ?,CYBERSÉCURITÉ,4,1,0,MANQUE_MESSAGE_ERREUR
Je constate une situation de maltraitance flagrante. Une petite chienne est en train d'être battue par une personne incongrue.,ANIMALIER,4,1,0,MANQUE_LIEU
Je suis témoin d'un acte de violence contre un chat dans le parc local. L'agresseur s'enfuit rapidement.,ANIMALIER,4,1,0,MANQUE_LIEU
Je vois une personne violenter un ours dans le zoo. L'ours a des lésions graves et est en détresse.,ANIMALIER,4,1,0,MANQUE_LIEU
Je détecte un chat sauvage qui a été écrabouillé par une voiture dans le quartier.,ANIMALIER,4,1,0,MANQUE_LIEU
Je suis à l'abri d'un accident chez un animal de compagnie. Le chien a été sévèrement blesse par une personne inconnue.,ANIMALIER,4,1,0,MANQUE_LIEU
Un enfant de 9 ans hurle en criant pour son père. Il est seul dans une maison silencieuse.,POLICE,4,1,0,MANQUE_LIEU
Un garçon de 11 ans pleure dans une maison vide. Il ne sait pas où il se trouve.,POLICE,4,1,0,MANQUE_LIEU
Une fille de 10 ans crie pour son frère disparu. Elle est seule dans un appartement silencieux.,POLICE,4,1,0,MANQUE_LIEU
URGENCE: Serveur DNS non disponible - Code d'erreur: ERR_NAME_NOT_RESOLVED,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
URGENCE: Erreur DNS - Veuillez vérifier la configuration de votre routeur,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
URGENCE: Problème DNS - Veuillez redémarrer votre pare-feu et votre routeur,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
URGENCE: Serveur DNS indisponible - Veuillez vérifier votre connexion internet,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Personne n'est là pour vous aider ! Quelle est la situation exactement ?,MÉDICAL,4,1,0,MANQUE_CONTEXTE
Il y a une crise d'asthme ! Quel est le nom du patient et quels sont les symptômes exacts ?,MÉDICAL,4,2,0,MANQUE_IDENTIFIANT
L'asthme est grave ! Où se trouve le patient et quels sont les symptômes ?,MÉDICAL,4,2,0,MANQUE_LIEU
Urgence médicale ! Quelle est la gravité de l'asthme et quels sont les symptômes exacts ?,MÉDICAL,4,3,0,MANQUE_SYMPPTOMES
J'ai besoin d'aide ! Je pense qu'il y a un infarctus. Mon cœur bat très fort.,MÉDICAL,4,1,0,MANQUE_LIEU
Je ne sais pas quoi faire. Mon père a du mal à parler et il grogne beaucoup.,MÉDICAL,4,1,0,MANQUE_LIEU
Il y a des camions qui klaxonnent et je suis perdu. Mon ami peut-il aider ?,MÉDICAL,4,1,0,MANQUE_LIEU
Mon couteau est cassé. Je ne peux pas aider ma grand-mère !,MÉDICAL,4,1,0,MANQUE_LIEU
Mon téléphone ne fonctionne pas. Il est temps d'appeler les secours.,MÉDICAL,4,1,0,MANQUE_LIEU
"Bonjour M. Dupont, nous avons perdu l'accès à la base de production. Il se passe quelque chose vraiment grave et je ne peux pas attendre une réponse.",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Je vous contacte d'urgence pour signaler une interruption critique de notre base production. Il est urgent que nous trouvions la cause rapidement.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Monsieur le Directeur, nous avons perdu l'accès à notre base de données. Il est absolument essentiel que ce problème soit résolu immédiatement.",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Je sollicite une intervention urgente pour un incident critique dans notre base de données. Il est urgent de prendre des mesures correctives.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Signal d'urgence : Agression armée. Répondre immédiatement.,POLICE,4,2,0,MANQUE_LIEU
Alerte : Agression armée. Coordonnées exactes requises.,POLICE,4,3,2,MANQUE_IDENTIFIANT
Urgence : Agression armée. Situation critique.,POLICE,4,1,0,MANQUE_LIEU
Alerte : Agression armée. Répondre à la suite.,POLICE,4,2,0,MANQUE_LIEU
Signal d'urgence : Agression armée. Identité de la personne agressive requise.,POLICE,4,3,2,MANQUE_IDENTIFIANT
Coulée de boue ! Quelqu'un aide-moi ?,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Boue dans la rue ! Urgent !,RISQUES ENVIRONNEMENTAUX,3,1,0,MANQUE_LIEU
Aidez-moi ! Boue ici !,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
"Coulée de boue ! Urgent, aidez-moi !",RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Serveur root compromis. URGENT!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Aucun accès root. Vérifiez.,CYBERSÉCURITÉ,3,2,0,MANQUE_LIEU
Intrusion root détectée. Reboot immédiat!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Serveur compromis. Action rapide nécessaire!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Root compromise. Contactez immédiatement.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Problème réseau, connectez-vous plus tard.",DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
"Serveur hors ligne, essayez demain.",DIGITAL SUPPORT,2,1,0,MANQUE_LIEU
"Reseau interne down, reessayer plus tard.",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Problème technique, reessayez plus tard.",DIGITAL SUPPORT,3,1,0,MANQUE_LIEU
"Serveur indisponible, essayer demain.",DIGITAL SUPPORT,2,1,0,MANQUE_LIEU
Alerte chien dangereux dans le quartier!,ANIMALIER,4,1,0,MANQUE_LIEU
Chien agressif à la rue!,ANIMALIER,3,2,0,MANQUE_LIEU
Dangereux! Chien libre dans le parc!,ANIMALIER,4,1,0,MANQUE_LIEU
"Chien dangereux, rasez-vous!",ANIMALIER,4,1,0,MANQUE_LIEU
Mon chien est perdu! Je ne sais où il est.,ANIMALIER,4,1,0,MANQUE_LIEU
Une bête se fait abuser dans un petit zoo. Aidez-moi!,ANIMALIER,3,2,0,MANQUE_LIEU
Je vois un chat dans une pièce pleine d'humains. Il ne doit pas être là!,ANIMALIER,2,1,0,MANQUE_LIEU
Mon chien a été séparé de sa famille. Qu'est-ce que je dois faire?,ANIMALIER,4,1,0,MANQUE_LIEU
Je suis certain qu'une bête est dans une voiture abandonnée. Je dois l'aider!,ANIMALIER,3,2,0,MANQUE_LIEU
Je suis perdu et j'ai froid. Avez-vous vu mon père ?,POMPIER,2,1,0,MANQUE_LIEU
Mon ami m'a dit que nous étions à la fête de musique. Nous avons perdu notre chemin.,POMPIER,3,2,0,MANQUE_LIEU
Je suis tombé dans la danse avec les autres enfants. Mon père ne me trouve pas.,POMPIER,2,1,0,MANQUE_LIEU
J'ai entendu une odeur bizarre et je ne sais où nous sommes.,POMPIER,3,2,0,MANQUE_LIEU
Mon père m'a dit que nous étions au concert et maintenant je ne le vois plus.,POMPIER,2,1,0,MANQUE_LIEU
Aidez-moi! Je vais sauter dans le pont!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Je vais me tuer sur le pont, je vous jure!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Le pont, je vais y sauter!",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Je crois avoir vu un ours ! Que dois-je faire ?,ANIMALIER,4,1,2,MANQUE_IDENTIFIANT
Mon chien a disparu ! Aidez-moi à le retrouver!,ANIMALIER,3,2,0,MANQUE_LIEU
Je suis terrifié! Il y a un ours dans l'école !,ANIMALIER,4,1,2,MANQUE_IDENTIFIANT
Mon chien est blessé! Il ne bouge plus!,ANIMALIER,3,2,0,MANQUE_LIEU
"Je suis une personne âgée qui a vécu toute ma vie seule. Hier soir, j'ai dû découvrir que mon petit-enfant avait été abandonné. Je ne sais pas quoi faire et je suis terrifiée.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Mon grand-nephew a disparu soudainement. J'ai peur qu'il soit dans un danger et j'implore de l'aider.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
J'ai trouvé un enfant abandonné dans le parc. Je ne sais pas comment procéder et j'espère qu'il y a une solution rapide.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Mon petit-enfant s'est échappé de la maison. Je suis inquiète pour son sécurité et je demande help immédiatement.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Je suis une personne âgée qui a trouvé un enfant abandonné dans mon appartement. Je ne sais pas ce faire et j'ai besoin d'aide rapidement.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
SOS paniquer ! Route cassée ! Quelle horreur!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Route cassée ! Panique !,SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Je vous demande d'arrêter immédiatement tout traitement sur ce feu qui est dans ma cuisine. Si vous ne le faites pas, je vais vous porter plainte.",POMPIER,4,1,0,MANQUE_LIEU
"Il y a un feu dans ma cuisine, allez-y immédiatement et éteignez-le. Sinon, je vais vous faire appel à la police.",POMPIER,4,1,0,MANQUE_LIEU
"Ma cuisine est en feu, je vous demande de la quitter et d'arrêter ce que vous faites. Sinon, je vais vous porter plainte.",POMPIER,4,1,0,MANQUE_LIEU
"Il y a un feu dans ma cuisine, je vous demande d'arrêter ce que vous faites et de sortir immédiatement. Sinon, je vais vous porter plainte.",POMPIER,4,1,0,MANQUE_LIEU
Accident aérien ! Urgence !,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Plage de sable blanc ! Alerte rouge !,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
Incendie dans le métro ! Partez immédiatement !,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
Train en panne ! Détournez-vous !,TRANSPORT & MOBILITÉ,2,3,0,MANQUE_LIEU
Vélo accidenté ! Urgence immédiate !,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
URGENCE SDF HYPOTHERMIE: Patient présentant une température corporelle inférieure à 35°C. Réanimation thermique immédiate requise.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
ALERTE URGENCE SDF HYPOTHERMIE: Réanimation thermique nécessaire pour un patient avec une température corporelle de 34°C.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Barrage en panne. Rester calme.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Le barrage est cassé. Faites vite.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Problème avec le barrage. Tout est délicat.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Barrage kaputt. Urgent !,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Problème de barrage. Tenez bon.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Personne s'approche et demande : 'Je vous assure qu'il est dangereux ! Vous devez venir à l'immediatement.',POLICE,4,1,0,MANQUE_LIEU
L'individu hurle : 'Vous ignorez les dangers qui menacent notre quartier ! Je vais déposer une plainte si vous ne faites rien !',POLICE,3,2,0,MANQUE_LIEU
Personne s'écrie : 'Il faut que quelqu'un vienne ici tout de suite ! C'est très dangereux !',POLICE,4,1,0,MANQUE_LIEU
"L'individu menace : 'Si vous ne venez pas rapidement, je vais appeler le journal !'",POLICE,3,2,0,MANQUE_LIEU
Personne s'adresse : 'Il faut que quelqu'un vienne à cette adresse immédiatement ! Il y a un danger là-bas !',POLICE,4,1,0,MANQUE_LIEU
Hémorragie sévère. URGENT !,MÉDICAL,4,1,0,MANQUE_LIEU
Aide immédiate requise. Hémorragie intense.,MÉDICAL,4,2,0,MANQUE_LIEU
Hémorragie. Urgence ! Aide immédiate.,MÉDICAL,4,1,0,MANQUE_LIEU
Hémorragie sévère. Appeler les secours !,MÉDICAL,4,2,0,MANQUE_LIEU
L'infrastructure IT a repéré une activité suspecte sur notre serveur root. Nous avons besoin de l'aide immédiate d'un expert pour identifier et éliminer cette menace.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Le serveur root a été compromis et il semble qu'il y ait une propagation des menaces. Veuillez activer l'analyse complète pour identifier les points vulnérables.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Il y a eu une tentative d'intrusion sur notre serveur root. L'analyse de logs doit être réalisée pour déterminer l'étendue du dommage.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Un échantillon de code a été détecté sur notre serveur root qui pourrait être une version modifiée d'un logiciel malveillant. Veuillez analyser rapidement cette situation.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Il y a des indicateurs de compromission sur notre serveur root. Une rétroaction complète de l'infrastructure est nécessaire pour évaluer les risques et mettre en place des mesures correctives.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Panique ! Cambriolage en cours !,POLICE,4,1,0,MANQUE_LIEU
Mon portable a disparu ! Cambriolage !,POLICE,4,2,0,MANQUE_LIEU
J'ai perdu ma porte-fenêtre ! Cambriolage !,POLICE,4,3,0,MANQUE_LIEU
Ma bijouille est partie ! Cambriolage !,POLICE,4,1,0,MANQUE_LIEU
J'ai un trousseau de clés dans mon porte-monnaie qui a disparu ! Cambriolage !,POLICE,4,2,0,MANQUE_LIEU
Il y a un feu dans la cuisine !,POMPIER,4,1,0,MANQUE_LIEU
"Feu de cuisine, urgente !",POMPIER,4,1,0,MANQUE_LIEU
"Cuisine en feu, help !!",POMPIER,4,1,0,MANQUE_LIEU
"Feu dans la cuisine, action rapide !",POMPIER,4,1,0,MANQUE_LIEU
"Le feu est dans la cuisine, appel aux pompiers !",POMPIER,4,1,0,MANQUE_LIEU
J'ai perdu tous mes fichiers personnels et mon entreprise est paralysée. Je veux immédiatement que vous résolviez ce problème ou je vais porter plainte !,CYBERSÉCURITÉ,4,2,0,MANQUE_LIEU
Je suis furieux ! Mon ordinateur ne répond plus et j'ai des messages de ransomware. Je veux savoir rapidement où sont mes fichiers !,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Mon serveur est infecté et je ne peux plus travailler. Je suis en colère ! J'ai besoin de vous aider rapidement sinon je vais faire appel à la police !,CYBERSÉCURITÉ,4,3,0,MANQUE_LIEU
Je suis très frustré ! Mon téléphone mobile a été pris au piège par ransomware. Je veux savoir comment le retirer d'urgence !,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Mon ordinateur ne répond plus et j'ai des fichiers cryptés. Je suis en panique ! J'ai besoin d'aide immédiate sinon je vais porter plainte !,CYBERSÉCURITÉ,4,2,0,MANQUE_LIEU
Un enfant a été trouvé abandonné à notre porte. Il ne semble pas avoir de trace personnelle.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Nous avons constaté un enfant non identifié dans le parc municipal. Nous cherchons l'auteur de cet abandon.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Un enfant a été déposé dans notre agence pour protection sans aucun document personnel.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Nous avons trouvé un enfant abandonné dans notre station de bus. Il ne porte pas d'identité.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Un enfant a été déposé dans notre centre social sans aucune information sur lui.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"On a perdu le courant, on est dans les ténèbres !",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"L'électricité est tombée, on ne sait pas où il y a du courant !",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"On est sans électricité, il n'y a pas de clignotant !",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Je suis une personne âgée. Mon TGV est bloqué et il n'y a pas de climatisation. Je me sens très fatiguée et mon sang ne circule plus bien. Merci d'agir rapidement, s'il vous plaît.",TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
"J'ai besoin d'aide à bord de mon TGV bloqué sans clim. Je suis une personne âgée et ça me tue dans cette chaleur intense. Quelqu'un doit m'aider, s'il vous plaît.",TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
Je suis une personne âgée. Mon TGV est bloqué et il fait très chaud à l'intérieur. Je ressens des maux de tête. J'espère que quelqu'un va m'aider rapidement.,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
Je suis une personne âgée. Mon TGV est bloqué sans clim et je suis très fatiguée. Je ressens des douleurs musculaires. J'espère qu'on m'aidera rapidement.,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
"Je vous demande d'arrêter tout traitement immédiatement et de vider nos égouts avant la tombée de nuit, sinon je vais porter plainte !",SERVICES URBAINS,4,1,0,MANQUE_LIEU
Je vous informe que nos égouts débordent! Veuillez faire quelque chose immédiatement ou je vais envoyer un porte-plainte!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Je vous avertis que nous sommes à l'impasse avec nos égouts débordant! Si rien n'est fait, je vais m'écrier sur cette situation!",SERVICES URBAINS,4,1,0,MANQUE_LIEU
Je vous invite à agir rapidement pour éviter un drame! Nos égouts débordent et je suis vraiment inquiet!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Je vous demande d'activer une urgence immédiate pour nos égouts débordants! Sinon, je vais demander un contrôle du service!",SERVICES URBAINS,4,1,0,MANQUE_LIEU
Mon réseau d'entreprise ne fonctionne pas ! Je suis désespéré!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Je ne peux pas accéder à mon travail! Qu'est-ce qui va mal?,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Mon ordinateur est éteint! Je sais pas ce qu'il y a!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Je ne peux pas envoyer d'e-mails! Il y a un souci dans mon réseau?,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Mon internet est cassé! Je ne peux pas faire mon travail!,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Monsieur le pompier, j'ai besoin d'aide! Il y a une fuite de gaz suspecte dans ma maison!",POMPIER,4,1,0,MANQUE_LIEU
"Ma mère est tombée malade, il y a une fuite de gaz!",POMPIER,4,1,0,MANQUE_LIEU
Oh non! Il y a une fuite de gaz dans notre immeuble!,POMPIER,4,1,0,MANQUE_LIEU
Je suis à la maison et je ne peux pas joindre mes collègues. Qu'est-ce qui se passe ?,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Je suis dans mon bureau et j'ai besoin de parler avec un responsable. Je ne sais pas où il est.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Je suis chez moi et j'ai besoin de m'excuser pour mon comportement. Je ne sais pas qui est responsable.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Accident route désincarcération. Urgent.,POMPIER,4,1,0,MANQUE_LIEU
Panique sur la route. Besoin d'aide.,POMPIER,3,2,0,MANQUE_LIEU
"Accident de la route. Urgent, aide immédiate.",POMPIER,4,1,0,MANQUE_LIEU
Problème route désincarcération. Urgent!,POMPIER,4,1,0,MANQUE_LIEU
"Je suis désespéré ! Cette ouverture devrait être prise au sérieux immédiatement. Sinon, je vais vous porter plainte !",SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Je vous conseille de m'excuser, mais je n'ai pas reçu d'information sur l'emplacement exact de ce trou béant. Veuillez m'aider !",SERVICES URBAINS,3,2,2,MANQUE_IDENTIFIANT
Quel est le sens de cette situation ? Avez-vous une idée du coût des réparations nécessaires pour ce trou béant ?,SERVICES URBAINS,3,2,4,MANQUE_CONTEXTE
Je m'attendais à trouver une solution rapidement. Mon véhicule a dû ralentir plusieurs fois pour éviter les blocages. C'est frustrant !,SERVICES URBAINS,2,3,0,MANQUE_LIEU
Cette situation est vraiment préoccupante. Je vous demande de prendre des mesures immédiates pour le sécuriser et prévenir les accidents possibles.,SERVICES URBAINS,4,1,0,MANQUE_LIEU
URGENCE: Un enfant seul dans la rue. Pleurant et inquiet.,POLICE,4,1,0,MANQUE_LIEU
AIDE IMMÉDIATE NÉCESSARTE! Un garçon de 9 ans seul dans un quartier inconnu.,POLICE,4,1,0,MANQUE_LIEU
ENFANT SEUL: Une fille de 11 ans dans un parc désert.,POLICE,4,1,0,MANQUE_LIEU
URGENCE: Un garçon de 12 ans seul sur une route côtière.,POLICE,4,1,0,MANQUE_LIEU
Je n'ai plus d'internet chez moi. Mon ordinateur ne veut pas démarrer.,DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
Je ne peux plus accéder à mon compte en ligne. Il me demande de vérifier mes identifiants mais je suis certain qu'ils sont bons.,DIGITAL SUPPORT,4,2,0,MANQUE_IDENTIFIANT
Mon téléphone ne fonctionne plus. Je ne peux pas faire de recharges ou de virements bancaires.,DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
Je ne peux plus accéder à mon email. Il me dit que le mot de passe est incorrect mais je suis certain qu'il n'en a pas changé.,DIGITAL SUPPORT,4,2,0,MANQUE_IDENTIFIANT
"Mon réseau domestique est en panne. Je ne peux plus accéder à internet, aux téléphones et aux appareils connectés.",DIGITAL SUPPORT,4,3,0,MANQUE_LIEU
"Bonjour, mon nom est Jeanne. J'ai perdu l'accès à mon ordinateur et je ne sais pas ce que faire.",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Je suis Pierre, mon téléphone ne se charge pas et je ne peux plus accéder à mes applications importantes.",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Serveur DNS down. Veuillez rétablir rapidement.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Serveur DNS indisponible. Urgent.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
DNS server down. Vérifier immédiatement.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Serveur DNS non fonctionnel. Résolution nécessaire.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
DNS server inactif. Action immédiate requise.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
EMERGENCE! FEU CUISINE!,POMPIER,4,1,0,MANQUE_LIEU
AIDE IMMEDIATE! FEU CUISINE!,POMPIER,4,1,0,MANQUE_LIEU
FIRE! CUISINE! AIDE VITE!,POMPIER,4,1,0,MANQUE_LIEU
DEPART DE FEU CUISINE! SAURiez-vous?,POMPIER,4,1,0,MANQUE_LIEU
Le serveur DNS principal a subi une panne critique et nécessite une intervention immédiate.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Le service DNS de l'infrastructure est hors-ligne. Veuillez vérifier la connectivité des serveurs.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
La base de données DNS est inaccessible. C'est un cas d'urgence qui doit être résolu rapidement.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Serveur DNS secondaire down. Vérifiez l'état de la charge et des ressources.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
La synchronisation DNS est désynchronisée. C'est une situation critique qui doit être rectifiée.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Madame, mon nom est Marie Dupont. J'ai 85 ans et j'ai un accident de la route. Je suis dans un véhicule sur le bas-côté et je n'ai pas de lieu précis où me trouve.",POMPIER,3,2,0,MANQUE_LIEU
"Monsieur, nommé Jean Martin, âgé de 90 ans, a été en voiture accidentée dans un environnement rural. Je ne sais pas exactement où je suis.",POMPIER,2,3,2,MANQUE_LIEU
"Monsieur, nommé Pierre Durand, âgé de 75 ans, a été victime d'un accident de voiture mais je ne sais pas exactement où me trouve.",POMPIER,2,3,2,MANQUE_LIEU
Salut! Y a un gros problème avec nos données ! Je sais pas trop bien ce qui s'est passé mais c'est grave. J'espère qu'on va tout remettre en ordre.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Je me sens un peu désorienté, mais j'imagine qu'on a une situation critique avec nos informations confidentielles. On doit faire quelque chose pour corriger ça.",CYBERSÉCURITÉ,4,2,0,MANQUE_LIEU
"Salut, on a un gros pb avec nos données sensibles. J'imagine qu'on doit faire des corrections immédiates pour éviter des problèmes.",CYBERSÉCURITÉ,4,3,0,MANQUE_LIEU
Je sais pas ce qui s'est passé mais on a un problème avec nos données. On doit faire des choses pour le remettre en ordre.,CYBERSÉCURITÉ,4,0,2,MANQUE_LIEU
J'ai vu des données sensibles défilées sur mon écran.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Quelqu'un essaie de pirater mon compte bancaire.,CYBERSÉCURITÉ,3,2,0,MANQUE_LIEU
Il y a des tentatives de phishing sur ma messagerie.,CYBERSÉCURITÉ,3,1,0,MANQUE_LIEU
Mon ordinateur tourne lentement et des alertes apparaissent.,CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
Je suis victime d'un spam avec une pièce jointe malveillante.,CYBERSÉCURITÉ,3,1,0,MANQUE_LIEU
"Je suis une personne âgée et j'ai du mal à me déplacer. Il y a un grand trou béant sur la route, je ne sais pas où va la voiture.",SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Il y a un feu tricolore HS au carrefour. Je suis dans le brouhaha, quelqu'un devrait venir aider.",SERVICES URBAINS,4,1,0,MANQUE_LIEU
"Fire truck HS at the crossroad. I'm in the traffic noise, someone needs to come assist.",SERVICES URBAINS,4,1,0,MANQUE_LIEU
AIDE IMMÉDIATE! Je suis perdu dans la rue! Il y a un trou béant là-bas!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
URGENCE! Il y a un fossé profond sur la route. Je suis vraiment paniqué!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
